"","Ship_code","ArrivalRegion","DisVol"
"4419",1879.1,"Pacific",8374
"4420",1879.2,"Pacific",8374
"4421",1879.3,"Pacific",8374
"4422",2933,"Atlantic",8360
"4423",2933.1,"Atlantic",8360
"4424",2933.2,"Atlantic",8360
"4425",2933.3,"Atlantic",8360
"4426",2933.4,"Atlantic",8360
"4427",2933.5,"Atlantic",8360
"4428",2933.6,"Atlantic",8360
"4429",2933.7,"Atlantic",8360
"4430",1525,"Pacific",8336
"4431",1525.1,"Pacific",8336
"4432",1525.2,"Pacific",8336
"4433",1525.3,"Pacific",8336
"4434",2215,"Pacific",8331
"4435",2215.1,"Pacific",8331
"4436",2215.2,"Pacific",8331
"4437",2215.3,"Pacific",8331
"4438",2215.4,"Pacific",8331
"4439",2215.5,"Pacific",8331
"4440",2760,"Atlantic",8321
"4441",2760.1,"Atlantic",8321
"4442",2760.2,"Atlantic",8321
"4443",2760.3,"Atlantic",8321
"4444",2760.4,"Atlantic",8321
"4445",2760.5,"Atlantic",8321
"4446",2931,"Atlantic",8321
"4447",2760.6,"Atlantic",8321
"4448",2760.7,"Atlantic",8321
"4449",2931.1,"Atlantic",8321
"4450",9527,"Pacific",8319
"4451",9451,"Pacific",8315
"4452",9451.1,"Pacific",8315
"4453",9451.2,"Pacific",8315
"4454",9451.3,"Pacific",8315
"4455",2771,"Atlantic",8312
"4456",2771.1,"Atlantic",8312
"4457",2771.2,"Atlantic",8312
"4458",8424,"Atlantic",8303
"4459",8424.1,"Atlantic",8303
"4460",8309,"Pacific",8283
"4461",8309.1,"Pacific",8283
"4462",8309.2,"Pacific",8283
"4463",8309.3,"Pacific",8283
"4464",8309.4,"Pacific",8283
"4465",2480,"Pacific",8281
"4466",2480.1,"Pacific",8281
"4467",2480.2,"Pacific",8281
"4468",2480.3,"Pacific",8281
"4469",2480.4,"Pacific",8281
"4470",2480.5,"Pacific",8281
"4471",2480.6,"Pacific",8281
"4472",9532,"Pacific",8269
"4473",9532.1,"Pacific",8269
"4474",9532.2,"Pacific",8269
"4475",2764,"Atlantic",8259
"4476",2764.1,"Atlantic",8259
"4477",2764.2,"Atlantic",8259
"4478",2764.3,"Atlantic",8259
"4479",2764.4,"Atlantic",8259
"4480",2110,"Pacific",8228
"4481",2110.1,"Pacific",8228
"4482",2328,"Pacific",8204
"4483",2328.1,"Pacific",8204
"4484",2328.2,"Pacific",8204
"4485",2328.3,"Pacific",8204
"4486",2328.4,"Pacific",8204
"4487",3127,"Atlantic",8175
"4488",3127.1,"Atlantic",8175
"4489",3127.2,"Atlantic",8175
"4490",3127.3,"Atlantic",8175
"4491",1579,"Pacific",8158
"4492",1579.1,"Pacific",8158
"4493",1579.2,"Pacific",8158
"4494",1579.3,"Pacific",8158
"4495",1579.4,"Pacific",8158
"4496",1968,"Pacific",8153
"4497",1940,"Pacific",8137
"4498",1940.1,"Pacific",8137
"4499",1940.2,"Pacific",8137
"4500",1940.3,"Pacific",8137
"4501",8949,"Atlantic",8133
"4502",8949.1,"Atlantic",8133
"4503",8949.2,"Atlantic",8133
"4504",8949.3,"Atlantic",8133
"4505",3162,"Pacific",8130
"4506",3162.1,"Pacific",8130
"4507",3162.2,"Pacific",8130
"4508",3162.3,"Pacific",8130
"4509",3162.4,"Pacific",8130
"4510",2892,"Atlantic",8126
"4511",2892.1,"Atlantic",8126
"4512",2892.2,"Atlantic",8126
"4513",2892.3,"Atlantic",8126
"4514",3096,"Atlantic",8061
"4515",8383,"Pacific",8053
"4516",8383.1,"Pacific",8053
"4517",8383.2,"Pacific",8053
"4518",8383.3,"Pacific",8053
"4519",2091,"Pacific",8045
"4520",2091.1,"Pacific",8045
"4521",2091.2,"Pacific",8045
"4522",2075,"Pacific",8032
"4523",2075.1,"Pacific",8032
"4524",2075.2,"Pacific",8032
"4525",2075.3,"Pacific",8032
"4526",2075.4,"Pacific",8032
"4527",2075.5,"Pacific",8032
"4528",2075.6,"Pacific",8032
"4529",2075.7,"Pacific",8032
"4530",2821,"Pacific",8031
"4531",2821.1,"Pacific",8031
"4532",2821.2,"Pacific",8031
"4533",3413,"Atlantic",7966
"4534",3413.1,"Atlantic",7966
"4535",2927,"Atlantic",7966
"4536",3413.2,"Atlantic",7966
"4537",3413.3,"Atlantic",7966
"4538",3417,"Atlantic",7966
"4539",2927.1,"Atlantic",7966
"4540",3417.1,"Atlantic",7966
"4541",3417.2,"Atlantic",7966
"4542",3413.4,"Atlantic",7966
"4543",3413.5,"Atlantic",7966
"4544",3417.3,"Atlantic",7966
"4545",9567,"Pacific",7965
"4546",9567.1,"Pacific",7965
"4547",9567.2,"Pacific",7965
"4548",2752,"Atlantic",7961
"4549",2752.1,"Atlantic",7961
"4550",2752.2,"Atlantic",7961
"4551",2752.3,"Atlantic",7961
"4552",2752.4,"Atlantic",7961
"4553",3285,"Atlantic",7936
"4554",3285.1,"Atlantic",7936
"4555",3285.2,"Atlantic",7936
"4556",3285.3,"Atlantic",7936
"4557",3416,"Atlantic",7922
"4558",3416.1,"Atlantic",7922
"4559",3416.2,"Atlantic",7922
"4560",2767,"Atlantic",7910
"4561",2930,"Atlantic",7910
"4562",2930.1,"Atlantic",7910
"4563",2767.1,"Atlantic",7910
"4564",2930.2,"Atlantic",7910
"4565",9510,"Pacific",7891
"4566",9510.1,"Pacific",7891
"4567",9510.2,"Pacific",7891
"4568",9510.3,"Pacific",7891
"4569",9510.4,"Pacific",7891
"4570",9510.5,"Pacific",7891
"4571",2059,"Pacific",7876
"4572",2059.1,"Pacific",7876
"4573",2059.2,"Pacific",7876
"4574",2067,"Pacific",7846
"4575",2067.1,"Pacific",7846
"4576",8691,"Pacific",7801
"4577",8691.1,"Pacific",7801
"4578",8691.2,"Pacific",7801
"4579",8691.3,"Pacific",7801
"4580",8691.4,"Pacific",7801
"4581",8691.5,"Pacific",7801
"4582",3283,"Atlantic",7778
"4583",3283.1,"Atlantic",7778
"4584",3283.2,"Atlantic",7778
"4585",3396,"Atlantic",7761
"4586",3396.1,"Atlantic",7761
"4587",521,"Atlantic",7760
"4588",521.1,"Atlantic",7760
"4589",521.2,"Atlantic",7760
"4590",521.3,"Atlantic",7760
"4591",2210,"Pacific",7757
"4592",2210.1,"Pacific",7757
"4593",2210.2,"Pacific",7757
"4594",2210.3,"Pacific",7757
"4595",2275,"Pacific",7700
"4596",2411,"Pacific",7684
"4597",2411.1,"Pacific",7684
"4598",2411.2,"Pacific",7684
"4599",2411.3,"Pacific",7684
"4600",2411.4,"Pacific",7684
"4601",2411.5,"Pacific",7684
"4602",1956,"Pacific",7616
"4603",1956.1,"Pacific",7616
"4604",1956.2,"Pacific",7616
"4605",1956.3,"Pacific",7616
"4606",9492,"Pacific",7599
"4607",9492.1,"Pacific",7599
"4608",2033,"Pacific",7581
"4609",2033.1,"Pacific",7581
"4610",2033.2,"Pacific",7581
"4611",2705,"Pacific",7580
"4612",2705.1,"Pacific",7580
"4613",2705.2,"Pacific",7580
"4614",9490,"Pacific",7578
"4615",9490.1,"Pacific",7578
"4616",9052,"Atlantic",7569
"4617",9052.1,"Atlantic",7569
"4618",9052.2,"Atlantic",7569
"4619",9052.3,"Atlantic",7569
"4620",2115,"Pacific",7555
"4621",2115.1,"Pacific",7555
"4622",2115.2,"Pacific",7555
"4623",2115.3,"Pacific",7555
"4624",2115.4,"Pacific",7555
"4625",8972,"Atlantic",7533
"4626",8972.1,"Atlantic",7533
"4627",8972.2,"Atlantic",7533
"4628",8972.3,"Atlantic",7533
"4629",8972.4,"Atlantic",7533
"4630",2702,"Atlantic",7532
"4631",2702.1,"Atlantic",7532
"4632",9726,"Pacific",7518
"4633",9726.1,"Pacific",7518
"4634",9726.2,"Pacific",7518
"4635",9726.3,"Pacific",7518
"4636",9726.4,"Pacific",7518
"4637",2750,"Atlantic",7504.5
"4638",2713,"Atlantic",7504.5
"4639",2713.1,"Atlantic",7504.5
"4640",2750.1,"Atlantic",7504.5
"4641",2750.2,"Atlantic",7504.5
"4642",2948,"Atlantic",7504.5
"4643",2713.2,"Atlantic",7504.5
"4644",2713.3,"Atlantic",7504.5
"4645",2948.1,"Atlantic",7504.5
"4646",2948.2,"Atlantic",7504.5
"4647",2948.3,"Atlantic",7504.5
"4648",1632,"Atlantic",7504
"4649",1632.1,"Atlantic",7504
"4650",1632.2,"Atlantic",7504
"4651",2213,"Pacific",7486
"4652",2728,"Atlantic",7441
"4653",2728.1,"Atlantic",7441
"4654",2728.2,"Atlantic",7441
"4655",2728.3,"Atlantic",7441
"4656",2728.4,"Atlantic",7441
"4657",2728.5,"Atlantic",7441
"4658",2699,"Atlantic",7419
"4659",2699.1,"Atlantic",7419
"4660",2699.2,"Atlantic",7419
"4661",2699.3,"Atlantic",7419
"4662",2628,"Atlantic",7412
"4663",2628.1,"Atlantic",7412
"4664",2628.2,"Atlantic",7412
"4665",2628.3,"Atlantic",7412
"4666",2628.4,"Atlantic",7412
"4667",9506,"Pacific",7391
"4668",9506.1,"Pacific",7391
"4669",9506.2,"Pacific",7391
"4670",3372,"Pacific",7390
"4671",3372.1,"Pacific",7390
"4672",3372.2,"Pacific",7390
"4673",3372.3,"Pacific",7390
"4674",1509,"Pacific",7380
"4675",2312,"Pacific",7380
"4676",1509.1,"Pacific",7380
"4677",2312.1,"Pacific",7380
"4678",1509.2,"Pacific",7380
"4679",1509.3,"Pacific",7380
"4680",1509.4,"Pacific",7380
"4681",2312.2,"Pacific",7380
"4682",2312.3,"Pacific",7380
"4683",2073,"Pacific",7344
"4684",2073.1,"Pacific",7344
"4685",2073.2,"Pacific",7344
"4686",2073.3,"Pacific",7344
"4687",9491,"Pacific",7306
"4688",9491.1,"Pacific",7306
"4689",9491.2,"Pacific",7306
"4690",2932,"Atlantic",7303
"4691",8380,"Pacific",7291
"4692",8380.1,"Pacific",7291
"4693",8380.2,"Pacific",7291
"4694",8380.3,"Pacific",7291
"4695",8380.4,"Pacific",7291
"4696",3018,"Atlantic",7255
"4697",3018.1,"Atlantic",7255
"4698",3018.2,"Atlantic",7255
"4699",2038,"Pacific",7250
"4700",2038.1,"Pacific",7250
"4701",2038.2,"Pacific",7250
"4702",2038.3,"Pacific",7250
"4703",2038.4,"Pacific",7250
"4704",9269,"Pacific",7228
"4705",9269.1,"Pacific",7228
"4706",9269.2,"Pacific",7228
"4707",9269.3,"Pacific",7228
"4708",1803,"Atlantic",7216
"4709",1803.1,"Atlantic",7216
"4710",1803.2,"Atlantic",7216
"4711",1803.3,"Atlantic",7216
"4712",9622,"Pacific",7210
"4713",9622.1,"Pacific",7210
"4714",9622.2,"Pacific",7210
"4715",9622.3,"Pacific",7210
"4716",9358,"Atlantic",7187
"4717",9358.1,"Atlantic",7187
"4718",9358.2,"Atlantic",7187
"4719",9358.3,"Atlantic",7187
"4720",9358.4,"Atlantic",7187
"4721",9358.5,"Atlantic",7187
"4722",3385,"Pacific",7180
"4723",3385.1,"Pacific",7180
"4724",3385.2,"Pacific",7180
"4725",3385.3,"Pacific",7180
"4726",2031,"Pacific",7176
"4727",2031.1,"Pacific",7176
"4728",2031.2,"Pacific",7176
"4729",2031.3,"Pacific",7176
"4730",2031.4,"Pacific",7176
"4731",2031.5,"Pacific",7176
"4732",1529,"Pacific",7173
"4733",1529.1,"Pacific",7173
"4734",1529.2,"Pacific",7173
"4735",1529.3,"Pacific",7173
"4736",1529.4,"Pacific",7173
"4737",1529.5,"Pacific",7173
"4738",9511,"Pacific",7146
"4739",9511.1,"Pacific",7146
"4740",9511.2,"Pacific",7146
"4741",9511.3,"Pacific",7146
"4742",9511.4,"Pacific",7146
"4743",2068,"Pacific",7131
"4744",2068.1,"Pacific",7131
"4745",2068.2,"Pacific",7131
"4746",2068.3,"Pacific",7131
"4747",466,"Pacific",7130
"4748",466.1,"Pacific",7130
"4749",466.2,"Pacific",7130
"4750",2167,"Pacific",7128
"4751",2167.1,"Pacific",7128
"4752",2167.2,"Pacific",7128
"4753",2167.3,"Pacific",7128
"4754",1857,"Pacific",7114
"4755",1857.1,"Pacific",7114
"4756",1857.2,"Pacific",7114
"4757",9957,"Atlantic",7111
"4758",9957.1,"Atlantic",7111
"4759",9957.2,"Atlantic",7111
"4760",9957.3,"Atlantic",7111
"4761",1969,"Pacific",7108
"4762",1969.1,"Pacific",7108
"4763",1969.2,"Pacific",7108
"4764",1969.3,"Pacific",7108
"4765",9476,"Pacific",7099
"4766",9476.1,"Pacific",7099
"4767",9476.2,"Pacific",7099
"4768",2590,"Atlantic",7097
"4769",2590.1,"Atlantic",7097
"4770",2590.2,"Atlantic",7097
"4771",2590.3,"Atlantic",7097
"4772",2590.4,"Atlantic",7097
"4773",2590.5,"Atlantic",7097
"4774",2590.6,"Atlantic",7097
"4775",3421,"Atlantic",7047
"4776",3421.1,"Atlantic",7047
"4777",3421.2,"Atlantic",7047
"4778",3421.3,"Atlantic",7047
"4779",3421.4,"Atlantic",7047
"4780",3421.5,"Atlantic",7047
"4781",2243,"Pacific",7043
"4782",2243.1,"Pacific",7043
"4783",2243.2,"Pacific",7043
"4784",1873,"Pacific",7034
"4785",3260,"Pacific",7008
"4786",3260.1,"Pacific",7008
"4787",3260.2,"Pacific",7008
"4788",3260.3,"Pacific",7008
"4789",3260.4,"Pacific",7008
"4790",3260.5,"Pacific",7008
"4791",3260.6,"Pacific",7008
"4792",9505,"Pacific",6993
"4793",9505.1,"Pacific",6993
"4794",8385,"Pacific",6984
"4795",8385.1,"Pacific",6984
"4796",8385.2,"Pacific",6984
"4797",8385.3,"Pacific",6984
"4798",8385.4,"Pacific",6984
"4799",2707,"Atlantic",6911
"4800",2707.1,"Atlantic",6911
"4801",2707.2,"Atlantic",6911
"4802",2707.3,"Atlantic",6911
"4803",2707.4,"Atlantic",6911
"4804",1558,"Pacific",6897
"4805",2170,"Pacific",6851
"4806",2170.1,"Pacific",6851
"4807",1794,"Atlantic",6833
"4808",1794.1,"Atlantic",6833
"4809",8304,"Pacific",6824
"4810",8304.1,"Pacific",6824
"4811",1878,"Pacific",6807
"4812",1878.1,"Pacific",6807
"4813",1863,"Pacific",6799
"4814",1863.1,"Pacific",6799
"4815",8350,"Pacific",6783
"4816",8350.1,"Pacific",6783
"4817",8350.2,"Pacific",6783
"4818",8350.3,"Pacific",6783
"4819",2337,"Pacific",6772
"4820",2337.1,"Pacific",6772
"4821",2337.2,"Pacific",6772
"4822",2337.3,"Pacific",6772
"4823",9494,"Pacific",6766
"4824",9494.1,"Pacific",6766
"4825",2804,"Pacific",6740
"4826",2804.1,"Pacific",6740
"4827",2804.2,"Pacific",6740
"4828",2804.3,"Pacific",6740
"4829",3415,"Atlantic",6738
"4830",3415.1,"Atlantic",6738
"4831",3138,"Atlantic",6738
"4832",3415.2,"Atlantic",6738
"4833",3415.3,"Atlantic",6738
"4834",3415.4,"Atlantic",6738
"4835",3415.5,"Atlantic",6738
"4836",3138.1,"Atlantic",6738
"4837",3138.2,"Atlantic",6738
"4838",3415.6,"Atlantic",6738
"4839",2928,"Atlantic",6728
"4840",1928,"Pacific",6700
"4841",1928.1,"Pacific",6700
"4842",1928.2,"Pacific",6700
"4843",1928.3,"Pacific",6700
"4844",3150,"Pacific",6614
"4845",3150.1,"Pacific",6614
"4846",3150.2,"Pacific",6614
"4847",1545,"Pacific",6585
"4848",1545.1,"Pacific",6585
"4849",1545.2,"Pacific",6585
"4850",1545.3,"Pacific",6585
"4851",1545.4,"Pacific",6585
"4852",1545.5,"Pacific",6585
"4853",1545.6,"Pacific",6585
"4854",2475,"Pacific",6579
"4855",2475.1,"Pacific",6579
"4856",2475.2,"Pacific",6579
"4857",2475.3,"Pacific",6579
"4858",9550,"Pacific",6566
"4859",9550.1,"Pacific",6566
"4860",9496,"Pacific",6553
"4861",9496.1,"Pacific",6553
"4862",9496.2,"Pacific",6553
"4863",9496.3,"Pacific",6553
"4864",9496.4,"Pacific",6553
"4865",9496.5,"Pacific",6553
"4866",2474,"Pacific",6535
"4867",2474.1,"Pacific",6535
"4868",2474.2,"Pacific",6535
"4869",2474.3,"Pacific",6535
"4870",2299,"Pacific",6516
"4871",3188,"Pacific",6505
"4872",3188.1,"Pacific",6505
"4873",1889,"Pacific",6427
"4874",1889.1,"Pacific",6427
"4875",1889.2,"Pacific",6427
"4876",9592,"Pacific",6386
"4877",2529,"Atlantic",6370
"4878",2529.1,"Atlantic",6370
"4879",2529.2,"Atlantic",6370
"4880",2529.3,"Atlantic",6370
"4881",2529.4,"Atlantic",6370
"4882",2529.5,"Atlantic",6370
"4883",2557,"Atlantic",6366
"4884",2638,"Atlantic",6366
"4885",2557.1,"Atlantic",6366
"4886",2638.1,"Atlantic",6366
"4887",2638.2,"Atlantic",6366
"4888",2638.3,"Atlantic",6366
"4889",2638.4,"Atlantic",6366
"4890",2557.2,"Atlantic",6366
"4891",2638.5,"Atlantic",6366
"4892",2557.3,"Atlantic",6366
"4893",2638.6,"Atlantic",6366
"4894",2557.4,"Atlantic",6366
"4895",2638.7,"Atlantic",6366
"4896",1495,"Pacific",6365
"4897",1495.1,"Pacific",6365
"4898",1495.2,"Pacific",6365
"4899",1495.3,"Pacific",6365
"4900",1495.4,"Pacific",6365
"4901",2758,"Atlantic",6364
"4902",2758.1,"Atlantic",6364
"4903",2758.2,"Atlantic",6364
"4904",2758.3,"Atlantic",6364
"4905",9528,"Pacific",6360
"4906",9528.1,"Pacific",6360
"4907",9528.2,"Pacific",6360
"4908",2508,"Pacific",6344
"4909",2508.1,"Pacific",6344
"4910",2508.2,"Pacific",6344
"4911",2508.3,"Pacific",6344
"4912",2508.4,"Pacific",6344
"4913",2508.5,"Pacific",6344
"4914",2508.6,"Pacific",6344
"4915",2508.7,"Pacific",6344
"4916",2334,"Pacific",6343
"4917",2334.1,"Pacific",6343
"4918",2334.2,"Pacific",6343
"4919",1648,"Atlantic",6324
"4920",1648.1,"Atlantic",6324
"4921",1648.2,"Atlantic",6324
"4922",9497,"Pacific",6314
"4923",9497.1,"Pacific",6314
"4924",9497.2,"Pacific",6314
"4925",9497.3,"Pacific",6314
"4926",3273,"Atlantic",6306
"4927",3273.1,"Atlantic",6306
"4928",3273.2,"Atlantic",6306
"4929",3273.3,"Atlantic",6306
"4930",9805,"Atlantic",6299
"4931",9805.1,"Atlantic",6299
"4932",9805.2,"Atlantic",6299
"4933",9805.3,"Atlantic",6299
"4934",2092,"Pacific",6286
"4935",2092.1,"Pacific",6286
"4936",2092.2,"Pacific",6286
"4937",2092.3,"Pacific",6286
"4938",2092.4,"Pacific",6286
"4939",2396,"Pacific",6284
"4940",2396.1,"Pacific",6284
"4941",2396.2,"Pacific",6284
"4942",2396.3,"Pacific",6284
"4943",3254,"Pacific",6255
"4944",3254.1,"Pacific",6255
"4945",3254.2,"Pacific",6255
"4946",3254.3,"Pacific",6255
"4947",3254.4,"Pacific",6255
"4948",3254.5,"Pacific",6255
"4949",3254.6,"Pacific",6255
"4950",3254.7,"Pacific",6255
"4951",2102,"Pacific",6220
"4952",2102.1,"Pacific",6220
"4953",2102.2,"Pacific",6220
"4954",2102.3,"Pacific",6220
"4955",2228,"Pacific",6215
"4956",2228.1,"Pacific",6215
"4957",2228.2,"Pacific",6215
"4958",2228.3,"Pacific",6215
"4959",2228.4,"Pacific",6215
"4960",2228.5,"Pacific",6215
"4961",2153,"Pacific",6200
"4962",2153.1,"Pacific",6200
"4963",3171,"Pacific",6182
"4964",2244,"Pacific",6178
"4965",2244.1,"Pacific",6178
"4966",2244.2,"Pacific",6178
"4967",2244.3,"Pacific",6178
"4968",2244.4,"Pacific",6178
"4969",9519,"Pacific",6139
"4970",9519.1,"Pacific",6139
"4971",9519.2,"Pacific",6139
"4972",9519.3,"Pacific",6139
"4973",9519.4,"Pacific",6139
"4974",2301,"Pacific",6100
"4975",2301.1,"Pacific",6100
"4976",2301.2,"Pacific",6100
"4977",2301.3,"Pacific",6100
"4978",1910,"Pacific",6093
"4979",1910.1,"Pacific",6093
"4980",1910.2,"Pacific",6093
"4981",1910.3,"Pacific",6093
"4982",1910.4,"Pacific",6093
"4983",1910.5,"Pacific",6093
"4984",1910.6,"Pacific",6093
"4985",1599,"Atlantic",6070
"4986",1599.1,"Atlantic",6070
"4987",1599.2,"Atlantic",6070
"4988",1599.3,"Atlantic",6070
"4989",1599.4,"Atlantic",6070
"4990",1599.5,"Atlantic",6070
"4991",1469,"Pacific",6043
"4992",1469.1,"Pacific",6043
"4993",2269,"Pacific",6022
"4994",2269.1,"Pacific",6022
"4995",2269.2,"Pacific",6022
"4996",2269.3,"Pacific",6022
"4997",2269.4,"Pacific",6022
"4998",1875,"Pacific",6022
"4999",2922,"Atlantic",6009
"5000",2922.1,"Atlantic",6009
"5001",2922.2,"Atlantic",6009
"5002",2922.3,"Atlantic",6009
"5003",2922.4,"Atlantic",6009
"5004",2922.5,"Atlantic",6009
"5005",2922.6,"Atlantic",6009
"5006",2922.7,"Atlantic",6009
"5007",2044,"Pacific",5989
"5008",2044.1,"Pacific",5989
"5009",2044.2,"Pacific",5989
"5010",2044.3,"Pacific",5989
"5011",2044.4,"Pacific",5989
"5012",2044.5,"Pacific",5989
"5013",9089,"Atlantic",5945
"5014",9089.1,"Atlantic",5945
"5015",9089.2,"Atlantic",5945
"5016",9089.3,"Atlantic",5945
"5017",9089.4,"Atlantic",5945
"5018",9089.5,"Atlantic",5945
"5019",9089.6,"Atlantic",5945
"5020",9595,"Pacific",5894
"5021",9595.1,"Pacific",5894
"5022",9595.2,"Pacific",5894
"5023",9595.3,"Pacific",5894
"5024",9595.4,"Pacific",5894
"5025",9595.5,"Pacific",5894
"5026",9595.6,"Pacific",5894
"5027",3163,"Atlantic",5892
"5028",3163.1,"Atlantic",5892
"5029",3163.2,"Atlantic",5892
"5030",3163.3,"Atlantic",5892
"5031",9782,"Pacific",5868
"5032",9782.1,"Pacific",5868
"5033",9782.2,"Pacific",5868
"5034",3246,"Pacific",5850
"5035",3246.1,"Pacific",5850
"5036",3246.2,"Pacific",5850
"5037",3246.3,"Pacific",5850
"5038",3378,"Pacific",5840
"5039",3378.1,"Pacific",5840
"5040",3378.2,"Pacific",5840
"5041",8390,"Pacific",5832
"5042",8390.1,"Pacific",5832
"5043",8390.2,"Pacific",5832
"5044",8390.3,"Pacific",5832
"5045",8390.4,"Pacific",5832
"5046",2229,"Pacific",5810
"5047",2229.1,"Pacific",5810
"5048",2229.2,"Pacific",5810
"5049",2990,"Atlantic",5740
"5050",2990.1,"Atlantic",5740
"5051",2990.2,"Atlantic",5740
"5052",9760,"Pacific",5713
"5053",9760.1,"Pacific",5713
"5054",9760.2,"Pacific",5713
"5055",2684,"Atlantic",5704
"5056",2684.1,"Atlantic",5704
"5057",2684.2,"Atlantic",5704
"5058",2684.3,"Atlantic",5704
"5059",2684.4,"Atlantic",5704
"5060",2684.5,"Atlantic",5704
"5061",2684.6,"Atlantic",5704
"5062",2684.7,"Atlantic",5704
"5063",2588,"Atlantic",5664
"5064",2588.1,"Atlantic",5664
"5065",2818,"Pacific",5664
"5066",2818.1,"Pacific",5664
"5067",2588.2,"Atlantic",5664
"5068",2588.3,"Atlantic",5664
"5069",2818.2,"Pacific",5664
"5070",2818.3,"Pacific",5664
"5071",2818.4,"Pacific",5664
"5072",2694,"Atlantic",5623
"5073",2694.1,"Atlantic",5623
"5074",2694.2,"Atlantic",5623
"5075",2919,"Atlantic",5620
"5076",2919.1,"Atlantic",5620
"5077",2919.2,"Atlantic",5620
"5078",9808,"Atlantic",5611
"5079",9808.1,"Atlantic",5611
"5080",9808.2,"Atlantic",5611
"5081",9808.3,"Atlantic",5611
"5082",9808.4,"Atlantic",5611
"5083",2157,"Pacific",5609
"5084",2157.1,"Pacific",5609
"5085",2157.2,"Pacific",5609
"5086",2157.3,"Pacific",5609
"5087",2157.4,"Pacific",5609
"5088",2157.5,"Pacific",5609
"5089",2157.6,"Pacific",5609
"5090",2157.7,"Pacific",5609
"5091",2972,"Atlantic",5608
"5092",2972.1,"Atlantic",5608
"5093",1564,"Pacific",5584
"5094",1564.1,"Pacific",5584
"5095",1564.2,"Pacific",5584
"5096",1564.3,"Pacific",5584
"5097",1564.4,"Pacific",5584
"5098",9790,"Pacific",5580
"5099",9790.1,"Pacific",5580
"5100",9790.2,"Pacific",5580
"5101",2340,"Pacific",5575
"5102",2340.1,"Pacific",5575
"5103",2340.2,"Pacific",5575
"5104",2340.3,"Pacific",5575
"5105",2412,"Pacific",5564
"5106",2412.1,"Pacific",5564
"5107",2412.2,"Pacific",5564
"5108",9579,"Pacific",5557
"5109",9572,"Pacific",5546
"5110",9572.1,"Pacific",5546
"5111",9572.2,"Pacific",5546
"5112",9572.3,"Pacific",5546
"5113",9572.4,"Pacific",5546
"5114",9572.5,"Pacific",5546
"5115",9572.6,"Pacific",5546
"5116",3037,"Atlantic",5521
"5117",3493,"Atlantic",5514
"5118",3493.1,"Atlantic",5514
"5119",2418,"Pacific",5509
"5120",2418.1,"Pacific",5509
"5121",2418.2,"Pacific",5509
"5122",3379,"Pacific",5480
"5123",3379.1,"Pacific",5480
"5124",3379.2,"Pacific",5480
"5125",9719,"Pacific",5446
"5126",9719.1,"Pacific",5446
"5127",9719.2,"Pacific",5446
"5128",9357,"Atlantic",5429
"5129",9357.1,"Atlantic",5429
"5130",9357.2,"Atlantic",5429
"5131",9357.3,"Atlantic",5429
"5132",9357.4,"Atlantic",5429
"5133",9357.5,"Atlantic",5429
"5134",9368,"Atlantic",5425
"5135",9448,"Pacific",5401
"5136",9448.1,"Pacific",5401
"5137",9448.2,"Pacific",5401
"5138",9448.3,"Pacific",5401
"5139",9448.4,"Pacific",5401
"5140",9448.5,"Pacific",5401
"5141",9448.6,"Pacific",5401
"5142",2399,"Pacific",5391
"5143",2399.1,"Pacific",5391
"5144",2399.2,"Pacific",5391
"5145",2399.3,"Pacific",5391
"5146",2399.4,"Pacific",5391
"5147",2399.5,"Pacific",5391
"5148",2777,"Atlantic",5383
"5149",2777.1,"Atlantic",5383
"5150",9787,"Pacific",5373
"5151",9787.1,"Pacific",5373
"5152",9787.2,"Pacific",5373
"5153",9787.3,"Pacific",5373
"5154",2020,"Pacific",5368
"5155",1578,"Pacific",5359
"5156",1578.1,"Pacific",5359
"5157",1578.2,"Pacific",5359
"5158",1578.3,"Pacific",5359
"5159",1578.4,"Pacific",5359
"5160",3444,"Atlantic",5347
"5161",3444.1,"Atlantic",5347
"5162",3444.2,"Atlantic",5347
"5163",3444.3,"Atlantic",5347
"5164",3444.4,"Atlantic",5347
"5165",3444.5,"Atlantic",5347
"5166",3444.6,"Atlantic",5347
"5167",8374,"Pacific",5321
"5168",8374.1,"Pacific",5321
"5169",8374.2,"Pacific",5321
"5170",8374.3,"Pacific",5321
"5171",8374.4,"Pacific",5321
"5172",8374.5,"Pacific",5321
"5173",3263,"Pacific",5313
"5174",3263.1,"Pacific",5313
"5175",3263.2,"Pacific",5313
"5176",2041,"Pacific",5306
"5177",2041.1,"Pacific",5306
"5178",2041.2,"Pacific",5306
"5179",2041.3,"Pacific",5306
"5180",2041.4,"Pacific",5306
"5181",9768,"Pacific",5303
"5182",9768.1,"Pacific",5303
"5183",9768.2,"Pacific",5303
"5184",9768.3,"Pacific",5303
"5185",3389,"Pacific",5291
"5186",3389.1,"Pacific",5291
"5187",1944,"Pacific",5288
"5188",1944.1,"Pacific",5288
"5189",1944.2,"Pacific",5288
"5190",1944.3,"Pacific",5288
"5191",1944.4,"Pacific",5288
"5192",1944.5,"Pacific",5288
"5193",2580,"Atlantic",5280
"5194",2580.1,"Atlantic",5280
"5195",2580.2,"Atlantic",5280
"5196",2580.3,"Atlantic",5280
"5197",2580.4,"Atlantic",5280
"5198",2066,"Pacific",5278
"5199",2066.1,"Pacific",5278
